account_id,account_name,domain,industry,employee_range,country,lifecycle_stage,created_date,last_activity_date,owner,arr_eur,renewal_date
ACC-018205,NovahalHub Group,novahalhub.fr,Agriculture,11-50,NL,churned,03/09/2022,04/20/24,t.becker,8000,
ACC-014121,SylvapraDynamics & Co,sylvapradynamics.co,Education,5000+,france,prospect,2021-01-02,,,,
ACC-022785,OptinexSystems,optinexsystems.fr,Retail,201-500,Espagne,lead,2024-11-05,03/11/2025,j.vandenberg,,
ACC-026847,IvorodorForge,ivorodorforge.com,Construction,1-10,Netherlands,churned,2021-04-27,2023-11-20,j.vandenberg,5000,
ACC-018860,Serenitasdata SAS,serenitasdata.fr,Logistics,51-200,CH,prospect,05/26/24,2025-03-03,,,
ACC-014009,Zephivendigital SARL,zephivendigital.co,Manufacturing,201-500,NL,lead,2025-10-09,03/13/26,,,
ACC-011405,OpticalTech France,opticaltech.fr,Media,501-1000,ES,customer,03/10/2024,17/04/2026,l.moreau,12000,2026-12-04
ACC-027610,WalliquiFlow France,walliquiflow.com,,51-200,DE,lost,07/04/2026,2026-05-23,m.delacroix,,
ACC-002031,PrimoSystems,primosystems.fr,Agriculture,51-200,DE,lead,2025-12-18,2026-02-12,c.rinaldi,,
ACC-004655,Vectohalfood SARL,vectohalfood.fr,Education,11-50,France,lost,05/11/21,04/08/2023,c.rinaldi,,
ACC-011829,Ardenquipartners,ardenquipartners.co,Automotive,501-1000,FR,lost,2018-03-29,12/09/24,c.rinaldi,,
ACC-010444,Ederidormobility Group,ederidormobility.io,Construction,51-200,BE,prospect,10/10/2024,16/02/2025,,,
ACC-012901,Solifintech,solifintech.com,Software,51-200,Spain,prospect,2019-02-27,2020-10-10,j.vandenberg,,
ACC-004988,Flexihaldata & Co,flexihaldata.eu,Retail,11-50,FRANCE,lead,05/01/2025,2025-05-06,j.vandenberg,,
ACC-016610,GallilumIndustries France,gallilumindustries.eu,Software,51-200,france,lead,2024-02-29,11/18/25,,,
ACC-021075,Cauripraflow & Co,cauripraflow.io,Energy,1001-5000,france,customer,11/28/20,21/11/2024,l.moreau,40000,2027-03-11
ACC-002111,Flexiquiconseil,flexiquiconseil.com,Hospitality,1001-5000,france,lead,05/04/2019,02/08/2022,a.morel,,
ACC-022085,Quantinexsystems,quantinexsystems.fr,Energy,11-50,Switzerland,prospect,27/01/2023,,s.okafor,,
ACC-020196,Ibericaltech,ibericaltech.io,Media,1001-5000,france,lead,07/03/24,31/08/2024,m.delacroix,,
ACC-008625,Vectotasdynamics SA,vectotasdynamics.fr,Software,,france,opportunity,11/12/2020,21/07/2026,a.morel,,
ACC-001516,BelfoLogic SAS,belfologic.fr,Retail,51-200,United Kingdom,opportunity,05/09/18,01/15/24,t.becker,,
ACC-007699,IberilumSystems France,www.iberilumsystems.eu,Agriculture,201-500,France,customer,09/04/2018,2021-12-25,j.vandenberg,8000,07/01/27
ACC-010732,Vespivialogic SAS,vespivialogic.eu,Financial Services,1-10,france,lead,2025-04-13,2025-07-10,,,
ACC-029221,Mavigorpartners,mavigorpartners.com,Media,1-10,Italy,prospect,30/05/2024,,t.becker,,
ACC-011170,Fernonexretail & Co,fernonexretail.fr,Consulting,1001-5000,IT,opportunity,05/25/18,09/05/2019,t.becker,,
ACC-027218,Heliohub France,heliohub.com,,51-200,Pays-Bas,lead,01/11/18,2026-07-04,p.lindqvist,,
ACC-010833,VertigorImmo SA,www.vertigorimmo.com,,11-50,FRANCE,prospect,11/08/21,2022-10-24,j.vandenberg,,
ACC-027869,Mavilumsoft,mavilumsoft.fr,Media,1-10,FR,lead,2021-02-05,30/04/2021,a.morel,,
ACC-004091,NeoConsulting,neoconsulting.co,Media,51-200,Spain,prospect,09/02/24,,s.okafor,,
ACC-013813,EderipraForge,ederipraforge.io,Automotive,11-50,germany,prospect,2024-08-05,2026-05-12,l.moreau,,
ACC-008861,Luminexlogistics France,luminexlogistics.io,Agriculture,11-50,DE,lead,11/03/2026,03/31/26,p.lindqvist,,
ACC-025929,Neofinpharma SARL,neofinpharma.com,Education,51-200,france,lead,2022-03-23,2024-06-28,j.vandenberg,,
ACC-015910,Vespiquiimmo,vespiquiimmo.co,Real Estate,51-200,Italy,lead,2024-05-13,04/22/26,,,
ACC-000700,Meridynamics,www.meridynamics.com,Manufacturing,51-200,BE,lead,09/05/2022,21/05/2023,,,
ACC-007616,VectonexForge,vectonexforge.fr,Hospitality,11-50,Spain,customer,06/09/2020,07/07/2021,t.becker,25000,2027-03-18
ACC-014546,Grimoretail & Co,www.grimoretail.fr,Healthcare,201-500,Belgium,lead,08/30/24,2025-03-22,,,
ACC-020898,Cendralexhub,cendralexhub.fr,Retail,1-10,Fr,prospect,16/03/2021,09/02/2022,p.lindqvist,,
ACC-018898,VectopraFlow France,vectopraflow.fr,Healthcare,11-50,Italie,churned,03/11/2022,21/06/2024,,5000,
ACC-008070,OptifinConsulting SA,optifinconsulting.eu,Telecom,201-500,Belgique,lost,11/15/20,02/09/2024,s.okafor,,
ACC-026057,Yellomarconseil,yellomarconseil.io,,201-500,FR,prospect,12/12/2024,2026-01-09,p.lindqvist,,
ACC-015285,Wallidorgroup,wallidorgroup.io,Automotive,1-10,Fr,churned,02/03/26,2026-03-14,,12000,
ACC-002844,UlmilexSoft France,ulmilexsoft.com,Software,51-200,nederland,lead,02/27/26,2026-02-27,,,
ACC-027309,AxiodorLogistics & Co,axiodorlogistics.com,Consulting,11-50,Espagne,lost,2020-07-25,17/10/2024,l.moreau,,
ACC-013778,Neonexdata SA,neonexdata.com,Consulting,51-200,Fr,lead,2022-11-27,,m.delacroix,,
ACC-004701,FlexibelLogistics SARL,flexibellogistics.co,Automotive,11-50,belgium,customer,2018-04-15,2023-09-19,j.vandenberg,8000,04/22/27
ACC-024594,Ederinexmobility & Co,ederinexmobility.co,Retail,501-1000,FRANCE,lost,2025-08-10,,s.okafor,,
ACC-010542,Primogorlabs,primogorlabs.com,Telecom,201-500,Italie,customer,07/05/25,26/03/2026,a.morel,3000,25/11/2026
ACC-018624,Wallimarsoft,wallimarsoft.fr,Consulting,51-200,FR,lead,2026-02-18,03/17/26,l.moreau,,
ACC-016872,Neonexfood,neonexfood.co,Software,51-200,Belgique,prospect,16/09/2024,,j.vandenberg,,
ACC-014038,StellanexGroup & Co,stellanexgroup.com,Media,1001-5000,Allemagne,lead,28/11/2024,10/23/25,j.vandenberg,,
ACC-023971,IvorobelDynamics SA,ivorobeldynamics.eu,Construction,11-50,Switzerland,lead,09/13/23,2025-06-15,c.rinaldi,,
ACC-005511,Briofinindustries,briofinindustries.fr,Manufacturing,501-1000,France,lead,2025-06-26,2026-06-20,a.morel,,
ACC-021024,Ulmihalworks,ulmihalworks.com,Energy,1-10,Fr,lost,09/11/2022,2025-11-30,,,
ACC-006070,Vertivenlogistics SAS,vertivenlogistics.io,Manufacturing,501-1000,spain,customer,2019-11-02,03/20/20,,18000,2027-05-29
ACC-005232,JuntobelLab,juntobellab.fr,Healthcare,,France,lead,2025-05-13,,m.delacroix,,
ACC-019085,MeririnTech SAS,meririntech.co,Automotive,11-50,Belgium,lost,12/02/2020,,j.vandenberg,,
ACC-010174,SolidorLab SA,solidorlab.eu,Healthcare,11-50,Fr,lead,2022-04-23,2022-12-05,j.vandenberg,,
ACC-005081,CendrafinWorks,cendrafinworks.com,Financial Services,11-50,BE,churned,2023-01-20,13/03/2023,,5000,
ACC-022631,SylvarinServices,sylvarinservices.fr,Automotive,51-200,Switzerland,customer,06/09/2021,01/21/22,m.delacroix,5000,06/14/27
ACC-024305,CortilexSoft SA,cortilexsoft.eu,Logistics,11-50,belgium,prospect,20/09/2023,2024-09-16,t.becker,,
ACC-006582,TerrafinSystems France,terrafinsystems.io,Manufacturing,11-50,FR,lead,05/20/25,09/03/25,,,
ACC-017455,BelfosolTech SA,belfosoltech.fr,Media,201-500,IT,lead,02/28/19,04/21/26,c.rinaldi,,
ACC-026518,RapilexFlow SAS,rapilexflow.fr,Education,1001-5000,FRANCE,lead,2024-10-11,2025-01-11,c.rinaldi,,
ACC-020415,GrimohalFood SAS,grimohalfood.fr,Agriculture,201-500,FRANCE,lost,12/09/2025,05/01/26,t.becker,,
ACC-024031,Cortiquidynamics Group,cortiquidynamics.fr,Healthcare,1-10,FRANCE,opportunity,2021-01-02,14/03/2024,c.rinaldi,,
ACC-003873,HaldeMobility SA,haldemobility.co,Telecom,501-1000,Pays-Bas,lost,16/03/2018,2024-12-28,s.okafor,,
ACC-004595,TerravenHub SARL,terravenhub.eu,Automotive,201-500,Suisse,lead,2026-05-26,07/04/26,,,
ACC-029198,ALTAFINFORGE,www.altafinforge.com,Healthcare,51-200,Belgique,prospect,12/31/20,,a.morel,,
ACC-019484,TerranexDynamics,terranexdynamics.com,Real Estate,51-200,FRANCE,prospect,2020-02-02,2023-09-20,s.okafor,,
ACC-012094,Haldesolsystems,haldesolsystems.io,Software,11-50,spain,prospect,05/15/22,2023-03-12,p.lindqvist,,
ACC-023228,Stellanexworks,,Consulting,51-200,Netherlands,prospect,07/06/22,15/06/2024,j.vandenberg,,
ACC-002642,Ederidorconseil,,Media,501-1000,Pays-Bas,lead,08/30/22,2024-06-28,c.rinaldi,,
ACC-008656,Juntorinindustries & Co,juntorinindustries.co,Construction,1001-5000,France,prospect,08/21/20,05/06/23,,,
ACC-029350,NovadorLab SAS,,Financial Services,11-50,belgium,lost,06/12/19,,,,
ACC-028159,Lorrilumdigital,lorrilumdigital.io,Healthcare,501-1000,Italy,customer,11/08/2020,01/09/2021,j.vandenberg,12000,09/04/26
ACC-020991,Ardenbelmedia,ardenbelmedia.eu,Manufacturing,201-500,Allemagne,opportunity,08/06/2024,01/08/2024,,,
ACC-026757,NordirinServices SA,nordirinservices.fr,Telecom,11-50,france,churned,2022-01-22,,m.delacroix,8000,
ACC-007112,LuminexHub,,Automotive,51-200,FR,churned,09/06/2018,2022-06-11,s.okafor,5000,
ACC-010671,Axioconseil France,axioconseil.com,Telecom,1001-5000,Spain,churned,04/05/18,28/03/2025,s.okafor,5000,
ACC-028944,RapinexMedia,rapinexmedia.co,Telecom,51-200,france,prospect,06/16/19,,,,
ACC-021326,IberimarLab SARL,iberimarlab.fr,Education,1-10,Espagne,prospect,09/23/24,,c.rinaldi,,
ACC-025661,Wallimarfood SARL,wallimarfood.com,Real Estate,1001-5000,Italy,prospect,29/11/2018,23/02/2021,l.moreau,,
ACC-006719,Delfifinance & Co,delfifinance.com,Media,1-10,FR,lost,05/24/19,2024-10-06,c.rinaldi,,
ACC-007122,HaldefinWorks SA,haldefinworks.fr,Hospitality,1-10,belgium,lead,04/09/26,2026-06-13,,,
ACC-022671,Roccavenmedia,roccavenmedia.io,Manufacturing,11-50,NL,churned,2025-12-08,,s.okafor,3000,
ACC-009722,SolitasRetail,solitasretail.io,Software,51-200,Fr,lead,04/02/2020,05/24/21,,,
ACC-004058,Roccacalpharma,roccacalpharma.fr,Consulting,1-10,Fr,customer,2025-10-03,24/12/2025,c.rinaldi,8000,15/09/2026
ACC-006942,VectopraConseil France,vectopraconseil.fr,Energy,11-50,NL,lost,06/02/23,30/04/2025,p.lindqvist,,
ACC-021710,Cortivenflow,cortivenflow.com,Manufacturing,11-50,spain,lost,12/24/25,2026-01-09,c.rinaldi,,
ACC-009659,Lorrinexgroup,lorrinexgroup.eu,Healthcare,1-10,BE,customer,03/09/19,02/03/21,p.lindqvist,8000,2026-10-04
ACC-015442,Briohallabs & Co,briohallabs.io,Logistics,51-200,France,lead,2025-11-03,02/14/26,s.okafor,,
ACC-009349,Grimoflow Group,,Construction,51-200,Fr,prospect,14/01/2026,,m.delacroix,,
ACC-006711,RoccarinLabs SAS,roccarinlabs.com,Real Estate,1-10,FRANCE,churned,15/09/2021,2025-10-02,t.becker,3000,
ACC-001083,QuantisolWorks SA,quantisolworks.fr,Automotive,51-200,Switzerland,churned,2019-08-05,2019-10-13,c.rinaldi,8000,
ACC-017604,LorrilumLabs Group,,Real Estate,201-500,France,lead,2022-01-21,09/19/25,s.okafor,,
ACC-024925,Juntosolconseil Group,,Manufacturing,,France,lost,27/08/2025,06/02/2026,l.moreau,,
ACC-010727,Fernopharma SAS,,Healthcare,201-500,Fr,customer,2025-12-24,2026-03-09,,12000,2026-07-24
ACC-021078,Cauriviaconseil,cauriviaconseil.fr,Retail,1-10,France,opportunity,09/12/18,2024-07-08,m.delacroix,,
ACC-027262,OvaligorEnergie,ovaligorenergie.fr,,51-200,Netherlands,prospect,02/24/22,07/18/24,l.moreau,,
ACC-016912,EstevaquiWorks,estevaquiworks.com,Media,,FR,lead,2024-12-15,,,,
ACC-001748,HaldelumWorks,haldelumworks.fr,Hospitality,1001-5000,FRANCE,lead,16/05/2018,03/23/25,m.delacroix,,
ACC-019422,OvalifinConseil,ovalifinconseil.eu,Telecom,1-10,IT,lead,19/08/2020,30/10/2023,p.lindqvist,,
ACC-007181,Stellamarsystems & Co,www.stellamarsystems.fr,Healthcare,11-50,france,lead,2019-05-03,2020-01-03,m.delacroix,,
ACC-012062,HaldefinLogic SARL,,Software,,Italie,prospect,29/02/2024,07/08/2025,p.lindqvist,,
ACC-006129,Talolextech & Co,talolextech.co,,51-200,FRANCE,lead,2021-09-14,08/05/2024,c.rinaldi,,
ACC-014602,Iberinexfood,iberinexfood.co,Manufacturing,11-50,Fr,lead,2025-01-16,05/05/2025,p.lindqvist,,
ACC-007568,Juntosolservices France,juntosolservices.com,Media,201-500,FRANCE,lead,09/02/2022,,p.lindqvist,,
ACC-010170,Juntolumdynamics Group,juntolumdynamics.com,Education,51-200,NL,lost,10/03/2020,2020-06-12,a.morel,,
ACC-023473,ArdenhalSystems Group,ardenhalsystems.eu,Education,51-200,Spain,lead,26/01/2026,06/03/26,s.okafor,,
ACC-005418,Mavilexindustries,mavilexindustries.eu,Telecom,51-200,FR,prospect,12/19/24,21/03/2025,p.lindqvist,,
ACC-004335,HaldedorData SARL,haldedordata.eu,Manufacturing,501-1000,france,lead,2021-09-23,2024-07-08,a.morel,,
ACC-005978,Altavenconseil SA,altavenconseil.eu,Automotive,51-200,FRANCE,lead,08/15/21,17/11/2023,m.delacroix,,
ACC-012516,Novamardata SAS,novamardata.fr,Agriculture,1-10,ES,lead,06/12/2025,23/06/2026,p.lindqvist,,
ACC-026971,Grimodorconsulting SA,grimodorconsulting.co,Logistics,51-200,FRANCE,lead,17/07/2025,08/10/25,t.becker,,
ACC-007226,Cortifinpharma,cortifinpharma.eu,Telecom,51-200,spain,prospect,08/18/20,30/03/2026,,,
ACC-023970,PerridorFlow & Co,perridorflow.io,,1001-5000,FR,lead,2023-09-16,2025-08-04,,,
ACC-019776,Axioprasystems,axioprasystems.com,Telecom,501-1000,UK,lead,25/12/2021,,j.vandenberg,,
ACC-004971,KelviPartners France,kelvipartners.io,Manufacturing,201-500,NL,lost,25/01/2018,,s.okafor,,
ACC-001102,Quantidordigital Group,quantidordigital.com,Logistics,51-200,Italy,churned,16/04/2021,,l.moreau,12000,
ACC-002457,MavifinLab,mavifinlab.fr,Logistics,11-50,IT,lead,12/04/2022,21/05/2022,,,
ACC-016887,FernorinTech SARL,fernorintech.fr,Energy,201-500,Belgique,prospect,2018-03-03,09/02/18,p.lindqvist,,
ACC-016476,FlexibelConsulting,flexibelconsulting.com,Real Estate,501-1000,France,prospect,08/21/19,23/05/2023,,,
ACC-010902,OvalinexRetail SARL,ovalinexretail.com,Agriculture,11-50,NL,lead,02/12/2025,01/28/26,j.vandenberg,,
ACC-015899,StellanexForge Group,stellanexforge.co,Software,51-200,france,prospect,08/07/23,06/22/24,c.rinaldi,,
ACC-019866,TerrapraEnergie & Co,,,1-10,Fr,lead,29/09/2019,07/14/24,c.rinaldi,,
ACC-021322,ZephiviaLogistics SA,zephivialogistics.com,Telecom,1001-5000,BE,lead,27/04/2018,,t.becker,,
ACC-028935,Roccarinfood,roccarinfood.fr,Media,11-50,FR,prospect,2020-07-01,,c.rinaldi,,
ACC-002014,EstevanexSystems,,Financial Services,51-200,DE,churned,2022-02-22,06/11/24,t.becker,3000,
ACC-016629,HeliolumRetail SAS,heliolumretail.fr,Retail,11-50,France,prospect,15/02/2026,07/20/26,,,
ACC-006421,Neopraforge,neopraforge.com,Telecom,11-50,Fr,customer,19/03/2020,12/29/20,l.moreau,25000,04/09/27
ACC-022343,Doriopradigital Group,,Retail,501-1000,Spain,churned,2022-10-14,,,12000,
ACC-013163,SylvaLogistics,sylvalogistics.fr,,11-50,Germany,prospect,27/12/2019,03/21/20,,,
ACC-022885,GallifinConseil Group,gallifinconseil.fr,,501-1000,NL,lost,24/09/2024,09/11/2025,t.becker,,
ACC-026295,GallibelRetail SA,,Financial Services,11-50,france,prospect,2022-12-14,01/06/26,l.moreau,,
ACC-006433,Talonexmobility Group,talonexmobility.fr,Software,1-10,Suisse,lead,2022-11-03,2025-04-11,,,
ACC-011276,Vespimarfinance Group,,Telecom,51-200,France,prospect,2026-03-18,18/06/2026,,,
ACC-015643,NordihalData & Co,nordihaldata.fr,Manufacturing,,Italie,lead,10/12/2021,2026-07-08,m.delacroix,,
ACC-027775,Primoviatech Group,primoviatech.fr,Logistics,11-50,nederland,customer,06/10/2018,10/11/2024,t.becker,18000,23/06/2026
ACC-028914,IBERIPRASOFT,www.iberiprasoft.eu,Healthcare,51-200,BE,lead,03/17/21,,,,
ACC-023820,CendragorSolutions,cendragorsolutions.io,Media,11-50,FR,churned,07/15/18,25/06/2025,a.morel,5000,
ACC-009437,Brioviaworks SA,brioviaworks.com,,11-50,Fr,lost,07/21/22,04/17/23,,,
ACC-003726,Briorinflow,,Automotive,51-200,DE,customer,05/03/2025,06/06/25,,18000,05/22/27
ACC-001327,Fernotaspartners,www.fernotaspartners.fr,Real Estate,11-50,Pays-Bas,lead,27/02/2021,06/16/26,j.vandenberg,,
ACC-011916,Axiobelpharma,axiobelpharma.io,Retail,11-50,germany,lead,04/09/2025,12/29/25,j.vandenberg,,
ACC-002899,OvalihalEnergie SA,ovalihalenergie.com,Financial Services,51-200,Fr,prospect,14/12/2018,,p.lindqvist,,
ACC-007414,Delfirinsoft France,,Retail,1-10,Belgium,lost,04/01/2025,06/14/25,,,
ACC-022605,RoccapraMedia,,Agriculture,51-200,France,lead,2020-08-22,,m.delacroix,,
ACC-019684,Caurivensolutions Group,caurivensolutions.com,Automotive,1-10,france,churned,11/25/19,07/11/24,c.rinaldi,12000,
ACC-015210,Vespidorworks,vespidorworks.io,Media,,Fr,lead,12/01/24,21/12/2024,,,
ACC-007893,Heliofindynamics,heliofindynamics.eu,,501-1000,Fr,lead,10/20/18,01/07/25,l.moreau,,
ACC-016680,QuantiviaLogic SARL,quantivialogic.fr,Telecom,51-200,france,lost,2021-07-10,2023-10-20,s.okafor,,
ACC-024612,WallilexPharma,wallilexpharma.fr,Agriculture,201-500,United Kingdom,prospect,2024-05-17,05/12/2025,m.delacroix,,
ACC-004300,IvorocalServices SARL,ivorocalservices.io,,51-200,IT,lead,29/11/2021,2024-05-18,,,
ACC-024673,Novalexsolutions SARL,novalexsolutions.eu,Retail,51-200,FR,lost,21/07/2021,07/03/2022,j.vandenberg,,
ACC-026910,LumipraPharma,lumiprapharma.com,Software,51-200,france,churned,05/06/21,25/04/2024,l.moreau,8000,
ACC-002452,Doriopharma Group,doriopharma.com,Construction,11-50,GB,churned,17/02/2021,03/09/22,j.vandenberg,12000,
ACC-021744,Cortilexservices France,cortilexservices.fr,Construction,11-50,Pays-Bas,lead,25/02/2025,29/04/2025,l.moreau,,
ACC-012615,Sereniviafinance & Co,sereniviafinance.com,Software,501-1000,FR,lead,01/11/18,20/06/2021,j.vandenberg,,
ACC-005531,Lumiquidigital SARL,lumiquidigital.co,Consulting,51-200,Belgique,lead,13/05/2021,04/09/25,,,
ACC-029746,Dorioviamobility France,,Education,1001-5000,France,lead,2026-06-12,,s.okafor,,
ACC-000422,HeliohalIndustries Group,heliohalindustries.com,Retail,501-1000,germany,prospect,08/07/2024,22/08/2025,c.rinaldi,,
ACC-026606,Merilumforge,merilumforge.io,Manufacturing,11-50,GB,lead,2022-08-16,11/07/2024,l.moreau,,
ACC-017429,Sylvadorlab,sylvadorlab.com,Consulting,501-1000,FR,lead,2018-12-17,01/10/2021,m.delacroix,,
ACC-012797,Cendraquiindustries SA,cendraquiindustries.fr,Construction,1001-5000,France,opportunity,17/12/2018,06/23/26,p.lindqvist,,
ACC-012984,Lumiquidata & Co,lumiquidata.eu,Financial Services,1-10,Italie,opportunity,09/09/20,07/24/23,m.delacroix,,
ACC-005404,TalogorPartners France,talogorpartners.fr,Software,51-200,NL,customer,02/25/20,2025-02-28,a.morel,12000,30/01/2027
ACC-018336,Juntocalflow SA,juntocalflow.fr,Logistics,51-200,FR,lead,2020-01-11,03/26/21,p.lindqvist,,
ACC-019189,Cortipramedia France,cortipramedia.eu,Telecom,11-50,Fr,prospect,08/09/18,2022-05-05,j.vandenberg,,
ACC-011573,Rapidordata SAS,rapidordata.co,Media,,Italie,customer,2019-08-25,07/05/2026,p.lindqvist,5000,01/12/2026
ACC-029956,TaloLogic SAS,,Education,201-500,France,lost,14/11/2025,,,,
ACC-017764,AltalexFood,altalexfood.fr,Logistics,201-500,Belgique,lead,29/12/2021,2026-02-22,j.vandenberg,,
ACC-001481,Zephihalsolutions,zephihalsolutions.fr,Media,11-50,FR,lead,2022-12-24,12/04/2025,,,
ACC-013489,NovalumImmo France,novalumimmo.com,Education,11-50,UK,lost,12/11/2022,2024-12-07,,,
ACC-023011,KelvihalGroup,kelvihalgroup.com,Healthcare,51-200,CH,lost,30/06/2019,,,,
ACC-029148,HeliorinMedia,heliorinmedia.io,Financial Services,11-50,france,prospect,05/27/22,,a.morel,,
ACC-020028,Ovalidorsolutions,,Agriculture,201-500,DE,opportunity,25/02/2022,06/11/24,l.moreau,,
ACC-023699,LorrinexFinance SA,lorrinexfinance.com,Logistics,201-500,Espagne,prospect,02/05/2025,11/14/25,,,
ACC-008182,OvaliquiLabs,ovaliquilabs.fr,Software,,DE,prospect,05/30/26,06/10/26,c.rinaldi,,
ACC-029462,NORDITASHUB,www.norditashub.eu,Healthcare,,Fr,lead,02/12/23,,c.rinaldi,,
ACC-015352,Haldehalfinance,haldehalfinance.io,Energy,11-50,NL,lead,2020-06-10,17/11/2020,m.delacroix,,
ACC-017543,CendramarDynamics,cendramardynamics.co,Logistics,51-200,FRANCE,lead,07/02/21,06/01/2025,p.lindqvist,,
ACC-018655,Serenihalpartners & Co,serenihalpartners.co,Software,11-50,france,prospect,06/03/24,2026-03-12,,,
ACC-004699,Primoviaimmo Group,primoviaimmo.eu,Construction,11-50,FR,churned,2022-01-23,2024-10-04,m.delacroix,5000,
ACC-006543,Altamarforge SAS,altamarforge.com,Education,51-200,Italie,opportunity,01/28/18,11/10/20,m.delacroix,,
ACC-005378,Solivenfinance,solivenfinance.fr,,1-10,france,lead,12/01/24,06/12/2025,p.lindqvist,,
ACC-021591,Roccadorpartners,roccadorpartners.com,Telecom,51-200,france,churned,11/05/2018,,j.vandenberg,8000,
ACC-016966,BelfobelTech,belfobeltech.co,Telecom,1-10,Fr,lead,05/06/24,07/05/24,a.morel,,
ACC-028377,EderiquiHub France,ederiquihub.eu,Education,11-50,germany,lost,2020-12-23,,p.lindqvist,,
ACC-015514,Lumifood SA,lumifood.io,Manufacturing,1-10,BE,lead,01/12/2020,10/23/23,c.rinaldi,,
ACC-008388,BriomarData SARL,briomardata.com,Logistics,201-500,BE,churned,2021-07-15,,a.morel,8000,
ACC-021944,MeridorFinance SAS,meridorfinance.com,Energy,201-500,France,customer,2020-04-18,28/09/2020,c.rinaldi,40000,2027-03-03
ACC-017125,ZephinexMobility France,zephinexmobility.com,Logistics,201-500,Netherlands,opportunity,2024-05-17,2025-12-22,,,
ACC-010411,LorririnGroup Group,lorriringroup.eu,Manufacturing,51-200,france,lost,2025-03-29,21/09/2025,,,
ACC-001912,Belfomarsolutions SARL,belfomarsolutions.com,,51-200,FRANCE,customer,08/14/21,06/14/26,a.morel,5000,2027-06-30
ACC-016901,Roccagorgroup,roccagorgroup.fr,,11-50,Belgium,prospect,2021-09-09,03/22/25,s.okafor,,
ACC-025371,Primopradata,primopradata.co,Telecom,1-10,BE,lead,31/03/2025,,m.delacroix,,
ACC-010107,Ovaliprapartners,ovaliprapartners.fr,Financial Services,51-200,FR,lead,06/06/2019,09/11/22,l.moreau,,
ACC-004234,Novahaldynamics SAS,novahaldynamics.io,Energy,11-50,FRANCE,lead,2023-02-22,08/29/25,p.lindqvist,,
ACC-012291,HaldevenFinance SARL,haldevenfinance.eu,Software,,Allemagne,lead,27/10/2019,04/14/25,c.rinaldi,,
ACC-002527,Briodorconseil SAS,briodorconseil.com,Automotive,11-50,france,lead,06/09/2025,09/29/25,p.lindqvist,,
ACC-015123,Novadorindustries France,novadorindustries.com,Consulting,1001-5000,CH,prospect,11/19/19,,p.lindqvist,,
ACC-007200,Ovaligorindustries,www.ovaligorindustries.io,Real Estate,1-10,Belgique,prospect,2019-04-26,,l.moreau,,
